problem,solution
"English: monkeys will hit a cat Other: vihiva vari zexoce vari jihaba
English: children remembered a cat Other: finoki vari zebewe vari jihaba
English: the crow will like the monkeys Other: viyuqe lisa jihawu lisa zexoce
English: a cat will like a monkey Other: viyuqe vari jihaba vari jixoce
English: a child disliked the dog Other: figogi vari jibewe lisa jileri
English: a child will like the monkey Other: ",viyuqe vari jibewe lisa jixoce
"Other: jezo wisefi fefase leyi wilipu English: the person praises a child
Other: jezo wihudu dadaki leyi zusefi English: the cat will like people
Other: jezo zupebe dadaki leyi zulinu English: the monkeys will like birds
Other: jezo wilinu dadaki jezo wihudu English: the bird will like the cat
Other: leyi wilipu naqupu jezo wiyobu English: a child touched the dog
Other: jezo wihudu dadaki leyi zulipu English: ",the cat will like children
"English: the person praises a child Other: jezo wisefi fefase leyi wilipu
English: the cat will like people Other: jezo wihudu dadaki leyi zusefi
English: the monkeys will like birds Other: jezo zupebe dadaki leyi zulinu
English: the bird will like the cat Other: jezo wilinu dadaki jezo wihudu
English: a child touched the dog Other: leyi wilipu naqupu jezo wiyobu
English: the cat will like children Other: ",jezo wihudu dadaki leyi zulipu
"Other: huruyu jico popobu jico kovabu English: the dogs dislike the birds
Other: nemeyu pufa towabe jico kavube English: a dolphin remembers the child
Other: nemeqe jico towabe jico qugibe English: the dolphin will remember the person
Other: qopoyu jico popobe jico kovabu English: the dog wants the birds
Other: jeruzi jico kovabe pufa xefubu English: the bird hit frogs
Other: huruyu jico popobe jico kovabe English: ",the dog dislikes the bird
"English: the dogs dislike the birds Other: huruyu jico popobu jico kovabu
English: a dolphin remembers the child Other: nemeyu pufa towabe jico kavube
English: the dolphin will remember the person Other: nemeqe jico towabe jico qugibe
English: the dog wants the birds Other: qopoyu jico popobe jico kovabu
English: the bird hit frogs Other: jeruzi jico kovabe pufa xefubu
English: the dog dislikes the bird Other: ",huruyu jico popobe jico kovabe
"Other: laqo qukefe soci pavafe robaqe English: the dogs dislike frogs
Other: soci rubemi laqo yufomi zepiqi English: a person will praise the monkey
Other: laqo qukemi laqo yufomi madowa English: the dog wanted the monkey
Other: soci decimi soci pavami nezuqe English: a dolphin hits a frog
Other: soci tojafe soci pavafe nezuqi English: birds will hit frogs
Other: soci qukemi soci pavami robaqe English: ",a dog dislikes a frog
"English: the dogs dislike frogs Other: laqo qukefe soci pavafe robaqe
English: a person will praise the monkey Other: soci rubemi laqo yufomi zepiqi
English: the dog wanted the monkey Other: laqo qukemi laqo yufomi madowa
English: a dolphin hits a frog Other: soci decimi soci pavami nezuqe
English: birds will hit frogs Other: soci tojafe soci pavafe nezuqi
English: a dog dislikes a frog Other: ",soci qukemi soci pavami robaqe
"Other: sipuge duki miwuqa femuge mobu English: the people like crows
Other: sipusi mobu vavoqa boxige duki English: a person praises the cats
Other: jonige mobu miwuqa dekuge duki English: children like the frogs
Other: femuge duki vavoqa boxige duki English: the crows praise the cats
Other: kekege mobu fiwece boxige duki English: dolphins will see the cats
Other: boxige mobu miwuqa femuge duki English: ",cats like the crows
"English: the people like crows Other: sipuge duki miwuqa femuge mobu
English: a person praises the cats Other: sipusi mobu vavoqa boxige duki
English: children like the frogs Other: jonige mobu miwuqa dekuge duki
English: the crows praise the cats Other: femuge duki vavoqa boxige duki
English: dolphins will see the cats Other: kekege mobu fiwece boxige duki
English: cats like the crows Other: ",boxige mobu miwuqa femuge duki
"Other: coxi niqeze luwawo coxi nivuva English: the dog slapped the monkey
Other: noku niyaka luvona coxi todomi English: a bird disliked the people
Other: coxi toqeze luzema noku nivuva English: the dogs wanted a monkey
Other: noku tofoxu zevona noku niyaka English: cats dislike a bird
Other: coxi nidomi wevona coxi niwive English: the person will dislike the child
Other: noku niyaka luvona noku nidomi English: ",a bird disliked a person
"English: the dog slapped the monkey Other: coxi niqeze luwawo coxi nivuva
English: a bird disliked the people Other: noku niyaka luvona coxi todomi
English: the dogs wanted a monkey Other: coxi toqeze luzema noku nivuva
English: cats dislike a bird Other: noku tofoxu zevona noku niyaka
English: the person will dislike the child Other: coxi nidomi wevona coxi niwive
English: a bird disliked a person Other: ",noku niyaka luvona noku nidomi
"Other: beca cumitu yerada beca gobitu English: a person will remember a dolphin
Other: gagi wakotu zegada gagi cumitu English: the bird will hit the person
Other: gagi zokiye zegada gagi zivitu English: the cats will hit the child
Other: beca cumitu gidoda beca zokitu English: a person will touch a cat
Other: gagi wakotu wahoxi beca gobitu English: the bird wants a dolphin
Other: beca cumitu wahoxi beca wakotu English: ",a person wants a bird
"English: a person will remember a dolphin Other: beca cumitu yerada beca gobitu
English: the bird will hit the person Other: gagi wakotu zegada gagi cumitu
English: the cats will hit the child Other: gagi zokiye zegada gagi zivitu
English: a person will touch a cat Other: beca cumitu gidoda beca zokitu
English: the bird wants a dolphin Other: gagi wakotu wahoxi beca gobitu
English: a person wants a bird Other: ",beca cumitu wahoxi beca wakotu
"Other: zopa docece waka gajece cokono English: the person will want a crow
Other: waka diyipe waka docece hetesu English: dolphins praise a person
Other: waka wenice zopa diyipe hetesu English: a dog praises the dolphins
Other: waka movuce zopa diyice vagesu English: a monkey remembers the dolphin
Other: waka movupe waka docece zizeno English: monkeys will hit a person
Other: zopa diyice waka gajece hetesu English: ",the dolphin praises a crow
"English: the person will want a crow Other: zopa docece waka gajece cokono
English: dolphins praise a person Other: waka diyipe waka docece hetesu
English: a dog praises the dolphins Other: waka wenice zopa diyipe hetesu
English: a monkey remembers the dolphin Other: waka movuce zopa diyice vagesu
English: monkeys will hit a person Other: waka movupe waka docece zizeno
English: the dolphin praises a crow Other: ",zopa diyice waka gajece hetesu
"Other: sayuyi kivu hadoro venuyi rulu English: the bird likes a child
Other: woceva kivu hadoqu zasuyi kivu English: the monkeys liked the crow
Other: porova kivu ruwequ repiyi rulu English: the dolphins touched a cat
Other: porova kivu ruwezu sayuva kivu English: the dolphins will touch the birds
Other: sayuyi kivu zotero poroyi rulu English: the bird wants a dolphin
Other: poroyi rulu ruwero porova kivu English: ",a dolphin touches the dolphins
"English: the bird likes a child Other: sayuyi kivu hadoro venuyi rulu
English: the monkeys liked the crow Other: woceva kivu hadoqu zasuyi kivu
English: the dolphins touched a cat Other: porova kivu ruwequ repiyi rulu
English: the dolphins will touch the birds Other: porova kivu ruwezu sayuva kivu
English: the bird wants a dolphin Other: sayuyi kivu zotero poroyi rulu
English: a dolphin touches the dolphins Other: ",poroyi rulu ruwero porova kivu
"Other: teqika wuci qejehi wuci tokame English: the crows hit the frog
Other: goneka wuci wiheka wuci bamime English: the children want the dolphins
Other: teqihi wuci dijuhi wuci hayibi English: the crow will praise the monkey
Other: qejehi wuci teqihi zijo tokabi English: the frog will hit a crow
Other: wihehi wuci dijuhi wuci halebi English: the dolphin will remember the monkey
Other: dijuka zijo gonehi zijo bamibi English: ",monkeys will want a child
"English: the crows hit the frog Other: teqika wuci qejehi wuci tokame
English: the children want the dolphins Other: goneka wuci wiheka wuci bamime
English: the crow will praise the monkey Other: teqihi wuci dijuhi wuci hayibi
English: the frog will hit a crow Other: qejehi wuci teqihi zijo tokabi
English: the dolphin will remember the monkey Other: wihehi wuci dijuhi wuci halebi
English: monkeys will want a child Other: ",dijuka zijo gonehi zijo bamibi
"Other: relunu jeka hopenu jeka coxuzo English: a frog praises a crow
Other: sogane jeka vevune luzu coxuwi English: dolphins will praise the dogs
Other: soganu luzu hopene jeka nudawu English: the dolphin touched crows
Other: jahenu jeka vevune luzu qitazo English: a cat dislikes the dogs
Other: sogane jeka wesanu luzu qitazo English: dolphins dislike the monkey
Other: sogane jeka jahenu jeka nudazo English: ",dolphins touch a cat
"English: a frog praises a crow Other: relunu jeka hopenu jeka coxuzo
English: dolphins will praise the dogs Other: sogane jeka vevune luzu coxuwi
English: the dolphin touched crows Other: soganu luzu hopene jeka nudawu
English: a cat dislikes the dogs Other: jahenu jeka vevune luzu qitazo
English: dolphins dislike the monkey Other: sogane jeka wesanu luzu qitazo
English: dolphins touch a cat Other: ",sogane jeka jahenu jeka nudazo
"Other: zamome didujo leqo sipiqi biko English: a monkey likes the crows
Other: magure kowujo leqo zesoqi leqo English: the dolphin wanted the cats
Other: magure pijiqi biko kowuqi leqo English: the cat wanted a frog
Other: zamobe pijijo biko diduqi leqo English: the crow will like frogs
Other: zamome zesoqi leqo didujo biko English: crows like the dolphin
Other: magure didujo leqo diduqi leqo English: ",the crow wanted the crows
"English: a monkey likes the crows Other: zamome didujo leqo sipiqi biko
English: the dolphin wanted the cats Other: magure kowujo leqo zesoqi leqo
English: the cat wanted a frog Other: magure pijiqi biko kowuqi leqo
English: the crow will like frogs Other: zamobe pijijo biko diduqi leqo
English: crows like the dolphin Other: zamome zesoqi leqo didujo biko
English: the crow wanted the crows Other: ",magure didujo leqo diduqi leqo
"Other: wawo rogixa pojowu wawo vemixa English: monkeys see dogs
Other: puta tapuxa coveki wawo rogira English: the people will praise a monkey
Other: puta tapuxa pojowu wawo pefexa English: the people see frogs
Other: wawo vemixa lehiti wawo pefexa English: dogs touched frogs
Other: wawo tapura bimati wawo rogixa English: a person slapped monkeys
Other: wawo tapuxa bimati puta rogixa English: ",people slapped the monkeys
"English: monkeys see dogs Other: wawo rogixa pojowu wawo vemixa
English: the people will praise a monkey Other: puta tapuxa coveki wawo rogira
English: the people see frogs Other: puta tapuxa pojowu wawo pefexa
English: dogs touched frogs Other: wawo vemixa lehiti wawo pefexa
English: a person slapped monkeys Other: wawo tapura bimati wawo rogixa
English: people slapped the monkeys Other: ",wawo tapuxa bimati puta rogixa
"Other: dize zudume jenuja dize ximame English: the person will remember the monkey
Other: liha ximado tatico liha sabeme English: a bird likes people
Other: liha diqame tasaja dize tideme English: the cat will touch a child
Other: liha zududo wecuja liha tideme English: a cat will dislike monkeys
Other: liha zududo cewija dize sabeme English: the bird will praise monkeys
Other: liha tideme cewija liha zududo English: ",monkeys will praise a cat
"English: the person will remember the monkey Other: dize zudume jenuja dize ximame
English: a bird likes people Other: liha ximado tatico liha sabeme
English: the cat will touch a child Other: liha diqame tasaja dize tideme
English: a cat will dislike monkeys Other: liha zududo wecuja liha tideme
English: the bird will praise monkeys Other: liha zududo cewija dize sabeme
English: monkeys will praise a cat Other: ",liha tideme cewija liha zududo
"Other: watozo ladu ratene ladu loquli English: a bird slapped people
Other: watone ladu ratezo ladu loqupe English: birds will slap a person
Other: vikane ladu watozo wuxe loquli English: dogs slapped the bird
Other: vikazo ladu ratene wuxe honoli English: a dog liked the people
Other: ratezo wuxe vikazo wuxe honope English: the person will like the dog
Other: watone wuxe vikane ladu loqupe English: ",the birds will slap dogs
"English: a bird slapped people Other: watozo ladu ratene ladu loquli
English: birds will slap a person Other: watone ladu ratezo ladu loqupe
English: dogs slapped the bird Other: vikane ladu watozo wuxe loquli
English: a dog liked the people Other: vikazo ladu ratene wuxe honoli
English: the person will like the dog Other: ratezo wuxe vikazo wuxe honope
English: the birds will slap dogs Other: ",watone wuxe vikane ladu loqupe
"Other: pofi tayoce xaco janare pokewu English: a person will hit the frogs
Other: xaco tayore pofi bitore pokewu English: the people will hit cats
Other: pofi tayore pofi juface femiwu English: people will see a bird
Other: xaco janare pofi tayoce femiqo English: the frogs see a person
Other: pofi tayore xaco juface femiqo English: people see the bird
Other: xaco janare pofi tayore femiwu English: ",the frogs will see people
