problem,solution
English: cats will praise the monkey Other: mivano vezi tonoci gahi cokira\nEnglish: cats remembered frogs Other: mivano vezi biqeno vezi fayufu\nEnglish: the dolphin remembered the birds Other: wucici gahi ninuno gahi fayufu\nEnglish: a frog slapped the dolphins Other: biqeci vezi wucino gahi monofu\nEnglish: the cat touched the birds Other: mivaci gahi ninuno gahi kidufu\nEnglish: the birds slapped birds Other: ,ninuno gahi ninuno vezi monofu
Other: lebadi yate hunesi qetuva jedo English: the frogs will remember a dolphin\nOther: lebadi jedo zozezo muvava jedo English: frogs hit a bird\nOther: lebadi jedo rozizu xequdi jedo English: frogs like dogs\nOther: wehodi yate hunezu qetuva yate English: the people remember the dolphin\nOther: xequva jedo mirozo rebedi jedo English: a dog disliked children\nOther: xequdi jedo zozezo muvava jedo English: ,dogs hit a bird
English: the frogs will remember a dolphin Other: lebadi yate hunesi qetuva jedo\nEnglish: frogs hit a bird Other: lebadi jedo zozezo muvava jedo\nEnglish: frogs like dogs Other: lebadi jedo rozizu xequdi jedo\nEnglish: the people remember the dolphin Other: wehodi yate hunezu qetuva yate\nEnglish: a dog disliked children Other: xequva jedo mirozo rebedi jedo\nEnglish: dogs hit a bird Other: ,xequdi jedo zozezo muvava jedo
Other: vihiva vari zexoce vari jihaba English: monkeys will hit a cat\nOther: finoki vari zebewe vari jihaba English: children remembered a cat\nOther: viyuqe lisa jihawu lisa zexoce English: the crow will like the monkeys\nOther: viyuqe vari jihaba vari jixoce English: a cat will like a monkey\nOther: figogi vari jibewe lisa jileri English: a child disliked the dog\nOther: viyuqe vari jibewe lisa jixoce English: ,a child will like the monkey
English: monkeys will hit a cat Other: vihiva vari zexoce vari jihaba\nEnglish: children remembered a cat Other: finoki vari zebewe vari jihaba\nEnglish: the crow will like the monkeys Other: viyuqe lisa jihawu lisa zexoce\nEnglish: a cat will like a monkey Other: viyuqe vari jihaba vari jixoce\nEnglish: a child disliked the dog Other: figogi vari jibewe lisa jileri\nEnglish: a child will like the monkey Other: ,viyuqe vari jibewe lisa jixoce
Other: jezo wisefi fefase leyi wilipu English: the person praises a child\nOther: jezo wihudu dadaki leyi zusefi English: the cat will like people\nOther: jezo zupebe dadaki leyi zulinu English: the monkeys will like birds\nOther: jezo wilinu dadaki jezo wihudu English: the bird will like the cat\nOther: leyi wilipu naqupu jezo wiyobu English: a child touched the dog\nOther: jezo wihudu dadaki leyi zulipu English: ,the cat will like children
English: the person praises a child Other: jezo wisefi fefase leyi wilipu\nEnglish: the cat will like people Other: jezo wihudu dadaki leyi zusefi\nEnglish: the monkeys will like birds Other: jezo zupebe dadaki leyi zulinu\nEnglish: the bird will like the cat Other: jezo wilinu dadaki jezo wihudu\nEnglish: a child touched the dog Other: leyi wilipu naqupu jezo wiyobu\nEnglish: the cat will like children Other: ,jezo wihudu dadaki leyi zulipu
Other: huruyu jico popobu jico kovabu English: the dogs dislike the birds\nOther: nemeyu pufa towabe jico kavube English: a dolphin remembers the child\nOther: nemeqe jico towabe jico qugibe English: the dolphin will remember the person\nOther: qopoyu jico popobe jico kovabu English: the dog wants the birds\nOther: jeruzi jico kovabe pufa xefubu English: the bird hit frogs\nOther: huruyu jico popobe jico kovabe English: ,the dog dislikes the bird
English: the dogs dislike the birds Other: huruyu jico popobu jico kovabu\nEnglish: a dolphin remembers the child Other: nemeyu pufa towabe jico kavube\nEnglish: the dolphin will remember the person Other: nemeqe jico towabe jico qugibe\nEnglish: the dog wants the birds Other: qopoyu jico popobe jico kovabu\nEnglish: the bird hit frogs Other: jeruzi jico kovabe pufa xefubu\nEnglish: the dog dislikes the bird Other: ,huruyu jico popobe jico kovabe
Other: laqo qukefe soci pavafe robaqe English: the dogs dislike frogs\nOther: soci rubemi laqo yufomi zepiqi English: a person will praise the monkey\nOther: laqo qukemi laqo yufomi madowa English: the dog wanted the monkey\nOther: soci decimi soci pavami nezuqe English: a dolphin hits a frog\nOther: soci tojafe soci pavafe nezuqi English: birds will hit frogs\nOther: soci qukemi soci pavami robaqe English: ,a dog dislikes a frog
English: the dogs dislike frogs Other: laqo qukefe soci pavafe robaqe\nEnglish: a person will praise the monkey Other: soci rubemi laqo yufomi zepiqi\nEnglish: the dog wanted the monkey Other: laqo qukemi laqo yufomi madowa\nEnglish: a dolphin hits a frog Other: soci decimi soci pavami nezuqe\nEnglish: birds will hit frogs Other: soci tojafe soci pavafe nezuqi\nEnglish: a dog dislikes a frog Other: ,soci qukemi soci pavami robaqe
Other: sipuge duki miwuqa femuge mobu English: the people like crows\nOther: sipusi mobu vavoqa boxige duki English: a person praises the cats\nOther: jonige mobu miwuqa dekuge duki English: children like the frogs\nOther: femuge duki vavoqa boxige duki English: the crows praise the cats\nOther: kekege mobu fiwece boxige duki English: dolphins will see the cats\nOther: boxige mobu miwuqa femuge duki English: ,cats like the crows
English: the people like crows Other: sipuge duki miwuqa femuge mobu\nEnglish: a person praises the cats Other: sipusi mobu vavoqa boxige duki\nEnglish: children like the frogs Other: jonige mobu miwuqa dekuge duki\nEnglish: the crows praise the cats Other: femuge duki vavoqa boxige duki\nEnglish: dolphins will see the cats Other: kekege mobu fiwece boxige duki\nEnglish: cats like the crows Other: ,boxige mobu miwuqa femuge duki
Other: coxi niqeze luwawo coxi nivuva English: the dog slapped the monkey\nOther: noku niyaka luvona coxi todomi English: a bird disliked the people\nOther: coxi toqeze luzema noku nivuva English: the dogs wanted a monkey\nOther: noku tofoxu zevona noku niyaka English: cats dislike a bird\nOther: coxi nidomi wevona coxi niwive English: the person will dislike the child\nOther: noku niyaka luvona noku nidomi English: ,a bird disliked a person
English: the dog slapped the monkey Other: coxi niqeze luwawo coxi nivuva\nEnglish: a bird disliked the people Other: noku niyaka luvona coxi todomi\nEnglish: the dogs wanted a monkey Other: coxi toqeze luzema noku nivuva\nEnglish: cats dislike a bird Other: noku tofoxu zevona noku niyaka\nEnglish: the person will dislike the child Other: coxi nidomi wevona coxi niwive\nEnglish: a bird disliked a person Other: ,noku niyaka luvona noku nidomi
Other: beca cumitu yerada beca gobitu English: a person will remember a dolphin\nOther: gagi wakotu zegada gagi cumitu English: the bird will hit the person\nOther: gagi zokiye zegada gagi zivitu English: the cats will hit the child\nOther: beca cumitu gidoda beca zokitu English: a person will touch a cat\nOther: gagi wakotu wahoxi beca gobitu English: the bird wants a dolphin\nOther: beca cumitu wahoxi beca wakotu English: ,a person wants a bird
English: a person will remember a dolphin Other: beca cumitu yerada beca gobitu\nEnglish: the bird will hit the person Other: gagi wakotu zegada gagi cumitu\nEnglish: the cats will hit the child Other: gagi zokiye zegada gagi zivitu\nEnglish: a person will touch a cat Other: beca cumitu gidoda beca zokitu\nEnglish: the bird wants a dolphin Other: gagi wakotu wahoxi beca gobitu\nEnglish: a person wants a bird Other: ,beca cumitu wahoxi beca wakotu
Other: zopa docece waka gajece cokono English: the person will want a crow\nOther: waka diyipe waka docece hetesu English: dolphins praise a person\nOther: waka wenice zopa diyipe hetesu English: a dog praises the dolphins\nOther: waka movuce zopa diyice vagesu English: a monkey remembers the dolphin\nOther: waka movupe waka docece zizeno English: monkeys will hit a person\nOther: zopa diyice waka gajece hetesu English: ,the dolphin praises a crow
English: the person will want a crow Other: zopa docece waka gajece cokono\nEnglish: dolphins praise a person Other: waka diyipe waka docece hetesu\nEnglish: a dog praises the dolphins Other: waka wenice zopa diyipe hetesu\nEnglish: a monkey remembers the dolphin Other: waka movuce zopa diyice vagesu\nEnglish: monkeys will hit a person Other: waka movupe waka docece zizeno\nEnglish: the dolphin praises a crow Other: ,zopa diyice waka gajece hetesu
Other: sayuyi kivu hadoro venuyi rulu English: the bird likes a child\nOther: woceva kivu hadoqu zasuyi kivu English: the monkeys liked the crow\nOther: porova kivu ruwequ repiyi rulu English: the dolphins touched a cat\nOther: porova kivu ruwezu sayuva kivu English: the dolphins will touch the birds\nOther: sayuyi kivu zotero poroyi rulu English: the bird wants a dolphin\nOther: poroyi rulu ruwero porova kivu English: ,a dolphin touches the dolphins
English: the bird likes a child Other: sayuyi kivu hadoro venuyi rulu\nEnglish: the monkeys liked the crow Other: woceva kivu hadoqu zasuyi kivu\nEnglish: the dolphins touched a cat Other: porova kivu ruwequ repiyi rulu\nEnglish: the dolphins will touch the birds Other: porova kivu ruwezu sayuva kivu\nEnglish: the bird wants a dolphin Other: sayuyi kivu zotero poroyi rulu\nEnglish: a dolphin touches the dolphins Other: ,poroyi rulu ruwero porova kivu
Other: teqika wuci qejehi wuci tokame English: the crows hit the frog\nOther: goneka wuci wiheka wuci bamime English: the children want the dolphins\nOther: teqihi wuci dijuhi wuci hayibi English: the crow will praise the monkey\nOther: qejehi wuci teqihi zijo tokabi English: the frog will hit a crow\nOther: wihehi wuci dijuhi wuci halebi English: the dolphin will remember the monkey\nOther: dijuka zijo gonehi zijo bamibi English: ,monkeys will want a child
English: the crows hit the frog Other: teqika wuci qejehi wuci tokame\nEnglish: the children want the dolphins Other: goneka wuci wiheka wuci bamime\nEnglish: the crow will praise the monkey Other: teqihi wuci dijuhi wuci hayibi\nEnglish: the frog will hit a crow Other: qejehi wuci teqihi zijo tokabi\nEnglish: the dolphin will remember the monkey Other: wihehi wuci dijuhi wuci halebi\nEnglish: monkeys will want a child Other: ,dijuka zijo gonehi zijo bamibi
Other: relunu jeka hopenu jeka coxuzo English: a frog praises a crow\nOther: sogane jeka vevune luzu coxuwi English: dolphins will praise the dogs\nOther: soganu luzu hopene jeka nudawu English: the dolphin touched crows\nOther: jahenu jeka vevune luzu qitazo English: a cat dislikes the dogs\nOther: sogane jeka wesanu luzu qitazo English: dolphins dislike the monkey\nOther: sogane jeka jahenu jeka nudazo English: ,dolphins touch a cat
English: a frog praises a crow Other: relunu jeka hopenu jeka coxuzo\nEnglish: dolphins will praise the dogs Other: sogane jeka vevune luzu coxuwi\nEnglish: the dolphin touched crows Other: soganu luzu hopene jeka nudawu\nEnglish: a cat dislikes the dogs Other: jahenu jeka vevune luzu qitazo\nEnglish: dolphins dislike the monkey Other: sogane jeka wesanu luzu qitazo\nEnglish: dolphins touch a cat Other: ,sogane jeka jahenu jeka nudazo
Other: zamome didujo leqo sipiqi biko English: a monkey likes the crows\nOther: magure kowujo leqo zesoqi leqo English: the dolphin wanted the cats\nOther: magure pijiqi biko kowuqi leqo English: the cat wanted a frog\nOther: zamobe pijijo biko diduqi leqo English: the crow will like frogs\nOther: zamome zesoqi leqo didujo biko English: crows like the dolphin\nOther: magure didujo leqo diduqi leqo English: ,the crow wanted the crows
English: a monkey likes the crows Other: zamome didujo leqo sipiqi biko\nEnglish: the dolphin wanted the cats Other: magure kowujo leqo zesoqi leqo\nEnglish: the cat wanted a frog Other: magure pijiqi biko kowuqi leqo\nEnglish: the crow will like frogs Other: zamobe pijijo biko diduqi leqo\nEnglish: crows like the dolphin Other: zamome zesoqi leqo didujo biko\nEnglish: the crow wanted the crows Other: ,magure didujo leqo diduqi leqo
Other: wawo rogixa pojowu wawo vemixa English: monkeys see dogs\nOther: puta tapuxa coveki wawo rogira English: the people will praise a monkey\nOther: puta tapuxa pojowu wawo pefexa English: the people see frogs\nOther: wawo vemixa lehiti wawo pefexa English: dogs touched frogs\nOther: wawo tapura bimati wawo rogixa English: a person slapped monkeys\nOther: wawo tapuxa bimati puta rogixa English: ,people slapped the monkeys
English: monkeys see dogs Other: wawo rogixa pojowu wawo vemixa\nEnglish: the people will praise a monkey Other: puta tapuxa coveki wawo rogira\nEnglish: the people see frogs Other: puta tapuxa pojowu wawo pefexa\nEnglish: dogs touched frogs Other: wawo vemixa lehiti wawo pefexa\nEnglish: a person slapped monkeys Other: wawo tapura bimati wawo rogixa\nEnglish: people slapped the monkeys Other: ,wawo tapuxa bimati puta rogixa
Other: dize zudume jenuja dize ximame English: the person will remember the monkey\nOther: liha ximado tatico liha sabeme English: a bird likes people\nOther: liha diqame tasaja dize tideme English: the cat will touch a child\nOther: liha zududo wecuja liha tideme English: a cat will dislike monkeys\nOther: liha zududo cewija dize sabeme English: the bird will praise monkeys\nOther: liha tideme cewija liha zududo English: ,monkeys will praise a cat
English: the person will remember the monkey Other: dize zudume jenuja dize ximame\nEnglish: a bird likes people Other: liha ximado tatico liha sabeme\nEnglish: the cat will touch a child Other: liha diqame tasaja dize tideme\nEnglish: a cat will dislike monkeys Other: liha zududo wecuja liha tideme\nEnglish: the bird will praise monkeys Other: liha zududo cewija dize sabeme\nEnglish: monkeys will praise a cat Other: ,liha tideme cewija liha zududo
Other: watozo ladu ratene ladu loquli English: a bird slapped people\nOther: watone ladu ratezo ladu loqupe English: birds will slap a person\nOther: vikane ladu watozo wuxe loquli English: dogs slapped the bird\nOther: vikazo ladu ratene wuxe honoli English: a dog liked the people\nOther: ratezo wuxe vikazo wuxe honope English: the person will like the dog\nOther: watone wuxe vikane ladu loqupe English: ,the birds will slap dogs
English: a bird slapped people Other: watozo ladu ratene ladu loquli\nEnglish: birds will slap a person Other: watone ladu ratezo ladu loqupe\nEnglish: dogs slapped the bird Other: vikane ladu watozo wuxe loquli\nEnglish: a dog liked the people Other: vikazo ladu ratene wuxe honoli\nEnglish: the person will like the dog Other: ratezo wuxe vikazo wuxe honope\nEnglish: the birds will slap dogs Other: ,watone wuxe vikane ladu loqupe
